Job,Burn,Inf,AreaTP,AreaFN,AreaFP,CSI,F_3,Bias,Hit_Rate
Geul_8m_ECMWF_13_00_Ge1Gu075_inf_3.5_,1Gu075,3.5,8597507.270720366,584299.4208575675,2619549.672567744,0.7285185706992889,0.6790073617476842,0.22166119589263644,0.936363349775865
Geul_8m_ECMWF_13_00_Ge1Gu075_inf_3_,1Gu075,3,8675706.106263835,506100.5853142327,2810583.71726975,0.7234342621019926,0.681232451782272,0.25098362548508946,0.9448800652949436
Geul_8m_ECMWF_13_00_Ge1Gu075_inf_4.5_,1Gu075,4.5,8260126.234908863,921680.4566694924,1914527.7113965573,0.7444013432665055,0.6613396380945353,0.10813201454542876,0.8996188345464878
Geul_8m_ECMWF_13_00_Ge1Gu075_inf_4_,1Gu075,4,8441817.399729585,739989.291848559,2251360.396897569,0.7383621121254041,0.6736390755317689,0.16460497980591215,0.9194070059733123
Geul_8m_ECMWF_13_00_Ge1Gu075_inf_5.5_,1Gu075,5.5,5713959.525384354,3467847.166193899,152071.19840216517,0.6121742316254302,0.24064085535140503,-0.3611245672197645,0.6223132023270886
Geul_8m_ECMWF_13_00_Ge1Gu075_inf_5_,1Gu075,5,8059189.465909413,1122617.2256688208,1623156.7706466017,0.7458784561451869,0.6419801662903811,0.054514276088701186,0.8777346045960093
Geul_8m_ECMWF_13_00_Ge1Gu075_inf_6.5_,1Gu075,6.5,1784002.1486396915,7397804.542938748,25250.524421752012,0.1937646423592785,-0.6097281968165994,-0.8029524325837865,0.19429750685951377
Geul_8m_ECMWF_13_00_Ge1Gu075_inf_6_,1Gu075,6,3361805.155133574,5820001.536444715,70981.91599851949,0.363328862001743,-0.2656708680557345,-0.6261316333003717,0.36613765330270776
Geul_8m_ECMWF_13_00_Ge1Gu075_inf_7.5_,1Gu075,7.5,829030.5850414193,8352776.106536738,15914.97124393056,0.09013434146332411,-0.8180010003897907,-0.9079761113833554,0.09029057274771775
Geul_8m_ECMWF_13_00_Ge1Gu075_inf_7_,1Gu075,7,1360614.8892100737,7821191.802368229,22438.48283681184,0.1478247116876191,-0.7019127359967021,-0.8493702363266432,0.14818596545471285
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_2.5_,250Gu075,2.5,8757805.687084628,424001.0044934588,3032905.405183982,0.7169883021152981,0.682275981338957,0.2841384586198612,0.9538216149897417
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_3.5_,250Gu075,3.5,8637712.6538663,544094.0377117287,2689151.534869427,0.7276339861614737,0.6817999408103971,0.23362041580827908,0.9407421593605542
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_3_,250Gu075,3,8705467.213953534,476339.47762442863,2870554.8169698557,0.7223038578605041,0.6827813562091392,0.26075645238115563,0.9481213781094572
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_4.5_,250Gu075,4.5,8382754.7432894055,799051.9482884469,2088718.5809015108,0.743776757571239,0.6728792679715669,0.14045891793779863,0.9129744313805486
Geul_8m_ECMWF_13_00_Ge250Gu075_inf_4_,250Gu075,4,8517241.22651622,664565.4650617157,2371403.8299400583,0.7372185602134365,0.6796964139819665,0.18589351989341596,0.9276214924377256
